city_ch;date;district;area;xiaoqu;price;sale
烟台;20181019;福山;奇泉;奇泉梨花村;9141;3
烟台;20181019;福山;奇泉;锦绣山庄;7710;14
烟台;20181019;福山;奇泉;颐景园;9545;2
烟台;20181019;福山;奇泉;福地尚苑;7901;0
烟台;20181019;福山;奇泉;锦绣山庄福霖居;8378;2
烟台;20181019;福山;奇泉;福兴花苑;0;0
烟台;20181019;福山;奇泉;县府街498号院;0;0
烟台;20181019;福山;奇泉;县府街432号;0;0
烟台;20181019;福山;奇泉;北方家纺家属楼;8754;4
烟台;20181019;开发区;福莱山公园;嵛景华城;10727;18
烟台;20181019;开发区;福莱山公园;海信依云小镇;10127;29
烟台;20181019;开发区;福莱山公园;金桥澎湖山庄;11766;18
烟台;20181019;开发区;福莱山公园;海天景苑;8718;15
烟台;20181019;开发区;福莱山公园;东方国际;8766;20
烟台;20181019;开发区;福莱山公园;文苑小区;11269;3
烟台;20181019;开发区;福莱山公园;福锦小区;8686;1
烟台;20181019;开发区;福莱山公园;嵛景华城五期;0;0
烟台;20181019;开发区;福莱山公园;羲龙公寓小区;0;0
烟台;20181019;莱山;石沟屯;万光观海花园;17587;12
烟台;20181019;莱山;石沟屯;鹿鸣小区;23093;3
烟台;20181019;莱山;石沟屯;元丰观海花苑;15221;4
烟台;20181019;莱山;石沟屯;公路小区;18860;9
烟台;20181019;莱山;石沟屯;新城北街;16319;19
烟台;20181019;莱山;石沟屯;泰安小区;16902;4
烟台;20181019;莱山;石沟屯;岱山小区西区;17505;7
烟台;20181019;莱山;石沟屯;岱山小区东区;17436;7
烟台;20181019;莱山;石沟屯;金海岸花园;20166;8
烟台;20181019;莱山;石沟屯;声远山庄;18289;9
烟台;20181019;莱山;石沟屯;宏福园;16593;9
烟台;20181019;莱山;石沟屯;电力小区;15796;12
烟台;20181019;莱山;石沟屯;御园;15319;1
烟台;20181019;莱山;石沟屯;新城中巷;17030;4
烟台;20181019;莱山;石沟屯;新城西巷;16651;0
烟台;20181019;莱山;石沟屯;新城南街;30374;3
烟台;20181019;莱山;石沟屯;黄海北路;8840;0
烟台;20181019;莱山;石沟屯;祥石路;16998;2
烟台;20181019;莱山;石沟屯;新城东巷;11431;0
烟台;20181019;莱山;石沟屯;紫东苑;22465;1
烟台;20181019;莱山;石沟屯;银海花园;0;0
烟台;20181019;莱山;石沟屯;山海风尚;7468;0
烟台;20181019;莱山;石沟屯;莱山区观海路56号;0;0
烟台;20181019;莱山;石沟屯;黄海娱乐城别墅;29818;1
烟台;20181019;莱山;石沟屯;测试楼盘;9732;0
烟台;20181019;莱山;黄海;万科御龙山;20912;8
烟台;20181019;莱山;黄海;黄海城市花园;16874;54
烟台;20181019;莱山;黄海;黄海城市花园玉兰园;15684;0
烟台;20181019;莱山;黄海;黄海国际中心;12362;7
烟台;20181019;莱山;黄海;黄海置地广场;15292;3
烟台;20181019;莱山;黄海;黄海别墅区;0;0
烟台;20181019;莱山;黄海;模拟楼盘-新人用;0;0
烟台;20181019;芝罘;凤凰台;玺萌橘子洲;9200;18
烟台;20181019;芝罘;凤凰台;越秀星汇凤凰;13876;8
烟台;20181019;芝罘;凤凰台;鼎城2008;8618;26
烟台;20181019;芝罘;凤凰台;金象泰温馨家园;12747;8
烟台;20181019;芝罘;凤凰台;凤凰台南街小区;9291;5
烟台;20181019;芝罘;凤凰台;凤凰台三街小区;8449;4
烟台;20181019;芝罘;凤凰台;凤凰台二街小区;8194;6
烟台;20181019;芝罘;凤凰台;凤凰台路;7081;2
烟台;20181019;芝罘;凤凰台;凤凰台五街;10325;2
烟台;20181019;芝罘;凤凰台;凤凰台一街小区;9330;0
烟台;20181019;芝罘;凤凰台;凤云巷;8643;1
烟台;20181019;芝罘;凤凰台;电厂东路;7621;3
烟台;20181019;芝罘;凤凰台;凤良巷小区;7386;2
烟台;20181019;芝罘;凤凰台;城发康和新城;11376;5
烟台;20181019;芝罘;凤凰台;阳光富景花园;13246;15
烟台;20181019;芝罘;凤凰台;建城西府;0;0
烟台;20181019;芝罘;凤凰台;万光金地佳园;9030;2
烟台;20181019;芝罘;凤凰台;只楚小区;7591;17
烟台;20181019;芝罘;凤凰台;锦绣新城一期;9627;6
烟台;20181019;芝罘;凤凰台;芝水小区;9261;5
烟台;20181019;芝罘;凤凰台;辰源雅景;0;0
烟台;20181019;芝罘;凤凰台;富春山居;0;0
烟台;20181019;芝罘;凤凰台;楚凤一街;8738;13
烟台;20181019;芝罘;凤凰台;锦绣新城三期;8493;5
烟台;20181019;芝罘;凤凰台;春都花园;9381;4
烟台;20181019;芝罘;凤凰台;春晟花园;9762;7
烟台;20181019;芝罘;凤凰台;世嘉岭秀;0;0
烟台;20181019;芝罘;凤凰台;南仓小区;7036;7
烟台;20181019;芝罘;凤凰台;凤凰台四街;9710;3
烟台;20181019;芝罘;凤凰台;玺萌长河印象;8674;0
烟台;20181019;芝罘;凤凰台;锦绣花园;6230;6
烟台;20181019;芝罘;凤凰台;万光希望家园;8690;3
烟台;20181019;芝罘;凤凰台;华乐家园;7688;0
烟台;20181019;芝罘;凤凰台;锦绣新城二期;9795;9
烟台;20181019;芝罘;凤凰台;楚盛现代城;7934;0
烟台;20181019;芝罘;凤凰台;芝水玺山花园;0;0
烟台;20181019;芝罘;凤凰台;芝华名第;0;0
烟台;20181019;芝罘;凤凰台;珠玑春华小区;9199;0
烟台;20181019;芝罘;凤凰台;珠玑小区;5767;3
烟台;20181019;芝罘;凤凰台;德信润福园;9556;0
烟台;20181019;芝罘;凤凰台;春天花园;0;0
烟台;20181019;芝罘;凤凰台;西花园小区;9773;0
烟台;20181019;芝罘;凤凰台;双新大厦;6593;2
烟台;20181019;芝罘;凤凰台;楚凤六街;9100;1
烟台;20181019;芝罘;凤凰台;佳隆凤凰公馆;0;1
烟台;20181019;芝罘;凤凰台;城发泰颐新城;0;0
烟台;20181019;芝罘;凤凰台;铁路小区;10993;1
烟台;20181019;芝罘;凤凰台;明珠路西小区;7932;0
烟台;20181019;芝罘;凤凰台;宝珠路西小区;8052;2
烟台;20181019;芝罘;凤凰台;香山的院子;0;0
烟台;20181019;芝罘;凤凰台;锦绣新城四期;0;0
烟台;20181019;芝罘;凤凰台;宫家岛小区;7232;0
烟台;20181019;芝罘;凤凰台;孙家庄小区;8122;0
烟台;20181019;芝罘;凤凰台;宝珠路东小区;0;0
烟台;20181019;芝罘;凤凰台;发电厂宿舍;0;0
烟台;20181019;芝罘;凤凰台;烟台春华小区;0;0
烟台;20181019;芝罘;凤凰台;楚凤三街;8794;0
烟台;20181019;芝罘;凤凰台;东南哨;6972;1
烟台;20181019;芝罘;凤凰台;青山翠谷;0;0
烟台;20181019;芝罘;凤凰台;凤凰台小区;0;0
烟台;20181019;芝罘;凤凰台;福斯达小区;0;0
烟台;20181019;芝罘;凤凰台;烟台市政排水管理处家属楼;0;0
烟台;20181019;芝罘;厚安;辛庄街;12823;26
烟台;20181019;芝罘;厚安;福莱花苑;19766;12
烟台;20181019;芝罘;厚安;环山路;20283;46
烟台;20181019;芝罘;厚安;桃花街;12065;21
烟台;20181019;芝罘;厚安;云龙里;18684;17
烟台;20181019;芝罘;厚安;迎祥路;18944;28
烟台;20181019;芝罘;厚安;福来里;9719;17
烟台;20181019;芝罘;厚安;平安街;14392;8
烟台;20181019;芝罘;厚安;华茂街;8843;7
烟台;20181019;芝罘;厚安;新平街;12136;3
烟台;20181019;芝罘;厚安;升平街;20309;6
烟台;20181019;芝罘;厚安;面市街;12608;10
烟台;20181019;芝罘;厚安;三道街;12238;16
烟台;20181019;芝罘;厚安;忠义街;9918;8
烟台;20181019;芝罘;厚安;北海大院;23460;5
烟台;20181019;芝罘;厚安;西南关南街;11177;8
烟台;20181019;芝罘;厚安;东仓甫巷;19314;4
烟台;20181019;芝罘;厚安;东南街;12513;7
烟台;20181019;芝罘;厚安;向阳街;9716;9
烟台;20181019;芝罘;厚安;兴隆街;14034;5
烟台;20181019;芝罘;厚安;菜市街;14007;6
烟台;20181019;芝罘;厚安;向阳里;9554;4
烟台;20181019;芝罘;厚安;东南台子;11772;5
烟台;20181019;芝罘;厚安;阜民街;12434;1
烟台;20181019;芝罘;厚安;丹桂街;11038;1
烟台;20181019;芝罘;厚安;西南关中街;10299;8
烟台;20181019;芝罘;厚安;丹桂西街;10656;3
烟台;20181019;芝罘;厚安;北河街;16600;3
烟台;20181019;芝罘;厚安;北大街;18514;6
烟台;20181019;芝罘;厚安;延估里;12400;2
烟台;20181019;芝罘;厚安;向善街;11298;1
烟台;20181019;芝罘;厚安;大南关街;9017;5
烟台;20181019;芝罘;厚安;信义街;9453;3
烟台;20181019;芝罘;厚安;利通街;14267;1
烟台;20181019;芝罘;厚安;午台街;12499;0
烟台;20181019;芝罘;厚安;海关街;9168;0
烟台;20181019;芝罘;厚安;荣泰街;13180;2
烟台;20181019;芝罘;厚安;德润街;10064;3
烟台;20181019;芝罘;厚安;东关中街;9834;2
烟台;20181019;芝罘;厚安;毓祥街;11197;2
烟台;20181019;芝罘;厚安;顺太街;21227;1
烟台;20181019;芝罘;厚安;西南台子;11979;3
烟台;20181019;芝罘;厚安;海滨街;11071;0
烟台;20181019;芝罘;厚安;瑞成街;7945;0
烟台;20181019;芝罘;厚安;云龙街;0;0
烟台;20181019;芝罘;厚安;小太平街;12283;0
烟台;20181019;芝罘;厚安;广丰街;10289;1
烟台;20181019;芝罘;厚安;昇平街;0;0
烟台;20181019;芝罘;厚安;招德街;12264;0
烟台;20181019;芝罘;厚安;西南关街;7490;0
烟台;20181019;芝罘;厚安;东太平街;0;0
烟台;20181019;芝罘;厚安;海岸街;9692;0
烟台;20181019;芝罘;厚安;瀛洲街;12372;3
烟台;20181019;芝罘;厚安;世纪金泉花园小区;0;0
烟台;20181019;芝罘;厚安;海韵閣;0;0
烟台;20181019;芝罘;厚安;华茂大厦;0;0
烟台;20181019;芝罘;厚安;虹口路;0;0
烟台;20181019;芝罘;厚安;厚安小区;0;0
烟台;20181019;芝罘;厚安;三道兴隆街;14612;0
烟台;20181019;芝罘;厚安;南门里;8603;0
烟台;20181019;芝罘;厚安;华夏传媒;0;0
烟台;20181019;芝罘;厚安;烟中大厦;0;2
烟台;20181019;芝罘;文化路;大海阳南街;10706;12
烟台;20181019;芝罘;文化路;黄山南街;9002;4
烟台;20181019;芝罘;文化路;毓璜顶西路;19923;7
烟台;20181019;芝罘;文化路;银都国际金融中心;12014;0
烟台;20181019;芝罘;文化路;仁里街;10691;4
烟台;20181019;芝罘;文化路;文化二巷;9722;12
烟台;20181019;芝罘;文化路;文化五巷;9671;4
烟台;20181019;芝罘;文化路;文化宫西街;9794;1
烟台;20181019;芝罘;文化路;文化宫后街;9619;5
烟台;20181019;芝罘;文化路;文化四巷;9085;10
烟台;20181019;芝罘;文化路;黄山东街;7561;11
烟台;20181019;芝罘;文化路;文化一巷;9899;0
烟台;20181019;芝罘;文化路;大海阳东街;9469;5
烟台;20181019;芝罘;文化路;金鑫家苑;14177;3
烟台;20181019;芝罘;文化路;安乐胡同;8754;3
烟台;20181019;芝罘;文化路;文化三巷;8136;4
烟台;20181019;芝罘;文化路;文化南街;8839;0
烟台;20181019;芝罘;文化路;文化宫南街;10554;2
烟台;20181019;芝罘;文化路;文化路;10685;5
烟台;20181019;芝罘;文化路;毓西路;13171;4
烟台;20181019;芝罘;文化路;文化十四巷;9043;7
烟台;20181019;芝罘;文化路;文化六巷;9903;3
烟台;20181019;芝罘;文化路;文化十一巷;9664;11
烟台;20181019;芝罘;文化路;文化九巷;7899;0
烟台;20181019;芝罘;文化路;文化八巷;8943;2
烟台;20181019;芝罘;文化路;黄山街;0;0
烟台;20181019;芝罘;文化路;大海阳中街;8976;2
烟台;20181019;芝罘;文化路;文化十三巷;8840;1
烟台;20181019;芝罘;文化路;大海阳社区;0;0
烟台;20181019;芝罘;文化路;文化七巷;11361;0
烟台;20181019;芝罘;文化路;文化苑社区;0;0
烟台;20181019;芝罘;文化路;烟台市住房管理公司住宅楼;0;0
烟台;20181019;芝罘;文化路;文化十二巷;6049;0
烟台;20181019;芝罘;文化路;文化宫大厦;0;0
烟台;20181019;芝罘;文化路;迎春巷;10458;2
烟台;20181019;开发区;德胜;银和怡海花园;15005;9
烟台;20181019;开发区;德胜;夹河苑;12322;5
烟台;20181019;开发区;德胜;丹阳小区;10155;31
烟台;20181019;开发区;德胜;海阔天高;6827;32
烟台;20181019;开发区;德胜;华电小区;9222;21
烟台;20181019;开发区;德胜;金域河畔;11173;10
烟台;20181019;开发区;德胜;金东小区;9628;22
烟台;20181019;开发区;德胜;香山花园;9807;13
烟台;20181019;开发区;德胜;旭日小区;10003;13
烟台;20181019;开发区;德胜;金东世纪A;7247;25
烟台;20181019;开发区;德胜;金胜小区;10724;27
烟台;20181019;开发区;德胜;银芝小区;9866;19
烟台;20181019;开发区;德胜;海澜花园;7077;10
烟台;20181019;开发区;德胜;银海花苑;11129;9
烟台;20181019;开发区;德胜;晨光小区;9712;10
烟台;20181019;开发区;德胜;临海君天下;10831;13
烟台;20181019;开发区;德胜;海滨花园;12530;1
烟台;20181019;开发区;德胜;静海国际公寓;9197;4
烟台;20181019;开发区;德胜;金东世纪B;10516;2
烟台;20181019;开发区;德胜;新世纪现代公寓;8417;5
烟台;20181019;开发区;德胜;永兴花园;10185;1
烟台;20181019;开发区;德胜;华明大厦;8041;11
烟台;20181019;开发区;德胜;天一大厦;8145;1
烟台;20181019;开发区;德胜;海鹰大厦;6766;3
烟台;20181019;开发区;德胜;黄山花苑;13160;2
烟台;20181019;开发区;德胜;天马中心广场;12043;3
烟台;20181019;开发区;德胜;I-6新时代小区;6850;0
烟台;20181019;开发区;德胜;恒达大厦;7970;11
烟台;20181019;开发区;德胜;新世纪商贸大厦;7746;4
烟台;20181019;开发区;德胜;天一苑小区;10995;1
烟台;20181019;开发区;德胜;金力大厦;6537;1
烟台;20181019;开发区;德胜;念慈别墅;28304;2
烟台;20181019;开发区;德胜;泰山名座;9469;8
烟台;20181019;开发区;德胜;金沙滩花园小区;11578;1
烟台;20181019;开发区;德胜;福海苑;0;0
烟台;20181019;开发区;德胜;香江公寓;0;0
烟台;20181019;开发区;德胜;念慈名人家园;0;1
烟台;20181019;开发区;德胜;永兴大厦;8347;3
烟台;20181019;开发区;德胜;海诺大厦;7766;0
烟台;20181019;开发区;德胜;友谊大厦;6369;0
烟台;20181019;开发区;德胜;海伴雅居;0;0
烟台;20181019;开发区;德胜;菁华公寓;0;0
烟台;20181019;开发区;德胜;泰山路17号;0;0
烟台;20181019;开发区;德胜;烟台开发区医院家属楼;0;0
烟台;20181019;开发区;德胜;祥和公寓;0;0
烟台;20181019;开发区;德胜;隆昌公寓;0;0
烟台;20181019;开发区;德胜;彩云城;0;0
烟台;20181019;开发区;德胜;新港商住楼;0;11
烟台;20181019;开发区;德胜;佰和数码广场;10090;3
烟台;20181019;莱山;山海南路;保利香榭里公馆;14342;50
烟台;20181019;莱山;山海南路;南山丽景花园;13220;47
烟台;20181019;莱山;山海南路;中铁逸都;14140;65
烟台;20181019;莱山;山海南路;天籁花园;13553;38
烟台;20181019;莱山;山海南路;碧桂园凤凰山庄;13795;1
烟台;20181019;莱山;山海南路;山之韵;0;1
烟台;20181019;莱山;山海南路;锦绣好家;0;4
烟台;20181019;莱山;山海南路;滨湖万丽;0;0
烟台;20181019;莱山;山海南路;弘邦宝第;0;0
烟台;20181019;莱山;山海南路;天籁中园;12855;0
烟台;20181019;莱山;山海南路;祥隆都会里;0;0
烟台;20181019;莱山;山海南路;铂悦戴斯酒店;0;0
烟台;20181019;莱山;山海南路;盛基·总部壹号;0;0
烟台;20181019;芝罘;三站;东方巴黎;11804;51
烟台;20181019;芝罘;三站;振华国际广场;12163;46
烟台;20181019;芝罘;三站;阳光御景花园;12815;8
烟台;20181019;芝罘;三站;大海阳路;9688;28
烟台;20181019;芝罘;三站;万科翡翠公园;0;0
烟台;20181019;芝罘;三站;德蚨家园;0;0
烟台;20181019;芝罘;三站;黎明山庄;8856;2
烟台;20181019;芝罘;三站;三水佳苑;9728;10
烟台;20181019;芝罘;三站;通伸南街;8925;8
烟台;20181019;芝罘;三站;光明花园;11159;5
烟台;20181019;芝罘;三站;西炮台东路;11055;6
烟台;20181019;芝罘;三站;芝罘屯路;8513;14
烟台;20181019;芝罘;三站;西山颐苑小区;11827;0
烟台;20181019;芝罘;三站;交通委家属楼;8248;7
烟台;20181019;芝罘;三站;供销家园;12716;2
烟台;20181019;芝罘;三站;西山汇源小区;9332;4
烟台;20181019;芝罘;三站;建城颐苑;0;0
烟台;20181019;芝罘;三站;西山路;8221;12
烟台;20181019;芝罘;三站;同和馨苑;19965;3
烟台;20181019;芝罘;三站;新安西巷;8760;8
烟台;20181019;芝罘;三站;泓润华府;0;0
烟台;20181019;芝罘;三站;巴黎公社;6904;2
烟台;20181019;芝罘;三站;通伸西街;9918;4
烟台;20181019;芝罘;三站;通伸西巷;8641;3
烟台;20181019;芝罘;三站;凯旋大厦;5557;3
烟台;20181019;芝罘;三站;前进路;8562;1
烟台;20181019;芝罘;三站;三水国际商务大厦;10751;0
烟台;20181019;芝罘;三站;通伸北街;6712;0
烟台;20181019;芝罘;三站;西盛四巷;8249;2
烟台;20181019;芝罘;三站;经纶街;12335;0
烟台;20181019;芝罘;三站;世昌街;10006;1
烟台;20181019;芝罘;三站;西盛街;8926;3
烟台;20181019;芝罘;三站;东方银座;7358;3
烟台;20181019;芝罘;三站;永安里;10425;2
烟台;20181019;芝罘;三站;新建东巷;9429;1
烟台;20181019;芝罘;三站;新春巷;9414;2
烟台;20181019;芝罘;三站;西炮台路6号;10113;0
烟台;20181019;芝罘;三站;三明街;9994;1
烟台;20181019;芝罘;三站;西盛五巷;13533;0
烟台;20181019;芝罘;三站;中大公寓;0;0
烟台;20181019;芝罘;三站;西塂;8084;1
烟台;20181019;芝罘;三站;烟台铁路南山小区;0;0
烟台;20181019;芝罘;三站;鲁东国际;0;0
烟台;20181019;芝罘;三站;第一大道;8849;0
烟台;20181019;芝罘;三站;明春巷;10902;6
烟台;20181019;芝罘;三站;云顶城;0;0
烟台;20181019;芝罘;三站;北极星花园东区;12055;0
烟台;20181019;芝罘;三站;集贤小区;9697;1
烟台;20181019;芝罘;三站;青年路10号;8995;0
烟台;20181019;芝罘;三站;南大街158号;0;0
烟台;20181019;芝罘;三站;西大街;0;0
烟台;20181019;芝罘;三站;宴芳中街;0;0
烟台;20181019;芝罘;三站;润隆大厦;0;0
烟台;20181019;芝罘;三站;德胜兴业广场;10549;0
烟台;20181019;芝罘;三站;烟钢大厦;0;0
烟台;20181019;芝罘;三站;创富中心;0;6
烟台;20181019;芝罘;三站;三水现代SOHO城;8497;3
烟台;20181019;高新区;科技大道;中海国际社区;11736;39
烟台;20181019;高新区;科技大道;金海名园;13928;29
烟台;20181019;高新区;科技大道;中海紫御公馆;12698;33
烟台;20181019;高新区;科技大道;福地隆城;12576;19
烟台;20181019;高新区;科技大道;海天雅筑;10791;19
烟台;20181019;高新区;科技大道;保利爱尚海;0;0
烟台;20181019;高新区;科技大道;澜怡园小区;12805;7
烟台;20181019;高新区;科技大道;祥隆理想城;0;1
烟台;20181019;高新区;科技大道;中海海悦府;14530;6
烟台;20181019;高新区;科技大道;中盛国际;0;2
烟台;20181019;高新区;科技大道;正元怡居 ;0;2
烟台;20181019;高新区;科技大道;城发海科大厦;0;0
烟台;20181019;高新区;科技大道;蓝色智谷互联网+综合体;0;0
烟台;20181019;高新区;科技大道;滨海新城草埠新区;0;0
烟台;20181019;开发区;星颐广场;碧海云天;14017;19
烟台;20181019;开发区;星颐广场;黄海小区;10920;20
烟台;20181019;开发区;星颐广场;蔚蓝海岸;14624;5
烟台;20181019;开发区;星颐广场;星海花园;13328;21
烟台;20181019;开发区;星颐广场;金城小区;9028;28
烟台;20181019;开发区;星颐广场;三和星海花园;12964;8
烟台;20181019;开发区;星颐广场;凤台小区;10453;51
烟台;20181019;开发区;星颐广场;听涛花园;12437;1
烟台;20181019;开发区;星颐广场;星颐广场;13303;18
烟台;20181019;开发区;星颐广场;黄海别墅;22115;1
烟台;20181019;开发区;星颐广场;星海小区;10080;3
烟台;20181019;开发区;星颐广场;天地景苑;11557;0
烟台;20181019;开发区;星颐广场;万泰海公馆;10471;14
烟台;20181019;开发区;星颐广场;亲海翠苑;10053;8
烟台;20181019;开发区;星颐广场;阳光嘉园;11232;1
烟台;20181019;开发区;星颐广场;科信佳园;9609;9
烟台;20181019;开发区;星颐广场;恒达海鑫花园;0;1
烟台;20181019;开发区;星颐广场;阳光花园;13249;0
烟台;20181019;开发区;星颐广场;正大国际公寓;6266;5
烟台;20181019;开发区;星颐广场;富饶中心;0;0
烟台;20181019;开发区;星颐广场;鑫源大厦;8831;3
烟台;20181019;开发区;星颐广场;星海广场;9236;0
烟台;20181019;开发区;星颐广场;中信大厦;0;0
烟台;20181019;开发区;星颐广场;福星大厦;0;0
烟台;20181019;开发区;星颐广场;恒达黄海公馆;0;0
烟台;20181019;开发区;星颐广场;蓝天国际大厦;9149;1
烟台;20181019;开发区;星颐广场;嵩山路29号;0;0
烟台;20181019;开发区;星颐广场;麒麟山庄;0;0
烟台;20181019;开发区;星颐广场;怡苑花园;0;0
烟台;20181019;开发区;星颐广场;怡苑花园;0;0
烟台;20181019;开发区;星颐广场;海情花园别墅;18035;1
烟台;20181019;开发区;星颐广场;福星大厦2期;9126;2
烟台;20181019;开发区;星颐广场;科信大厦;0;0
烟台;20181019;开发区;星颐广场;通发商城;0;0
烟台;20181019;开发区;星颐广场;电子大厦;0;1
烟台;20181019;莱山;迟家;黄海明珠山庄;22221;12
烟台;20181019;莱山;迟家;万泰麓溪公馆;20390;16
烟台;20181019;莱山;迟家;新星西巷;17338;8
烟台;20181019;莱山;迟家;新星南街;19762;11
烟台;20181019;莱山;迟家;茂源碧海山庄;22321;2
烟台;20181019;莱山;迟家;新星北街;16064;7
烟台;20181019;莱山;迟家;泰安路;17450;3
烟台;20181019;莱山;迟家;新星东巷;12814;0
